order_id,date,Products,region,quantity_sold,unit_price,total_sales
11785,5/11/2024,Home goods,south,10,$14.63 ,146.3
11786,4/14/2024,clothings,north ,5,$165.10 ,825.5
11787,5/6/2024,Home goods,north ,1,$119.27 ,119.27
11788,5/6/2024,Electronics,south,6,$79.82 ,478.92
11789,4/1/2024,toys,south,1,$21.34 ,21.34
11790,5/29/2024,books,east,3,$118.73 ,356.19
11791,4/2/2024,Electronics,east,,$13.52 ,
11792,2/17/2024,sports,north ,2,$34.66 ,69.32
11793,3/29/2024,Home goods,south,9,$108.83 ,979.47
11794,6/11/2024,toys,west,6,$127.47 ,764.82
11795,4/16/2024,books,east,5,$113.99 ,569.95
11796,6/14/2024,Electronics,west,5,$120.27 ,601.35
11797,6/29/2024,Electronics,north ,4,$87.78 ,351.12
11798,4/16/2024,toys,west,8,$142.15 ,1137.2
11799,1/21/2024,clothings,west,2,$88.52 ,177.04
11800,6/13/2024,sports,north ,10,$107.52 ,1075.2
11801,5/23/2024,Electronics,north ,1,$154.18 ,154.18
11802,3/13/2024,Electronics,west,8,$179.72 ,1437.76
11803,1/22/2024,clothings,north ,1,$28.76 ,28.76
11804,3/16/2024,Home goods,north ,8,$39.28 ,314.24
11805,5/30/2024,Electronics,west,5,$28.26 ,141.3
11806,1/24/2024,toys,west,6,$94.99 ,569.94
11807,6/21/2024,clothings,south,1,$161.74 ,161.74
11808,6/17/2024,toys,south,1,$88.52 ,88.52
11809,1/7/2024,sports,east,9,$50.37 ,453.33
11810,2/28/2024,Electronics,south,6,$64.54 ,387.24
11811,3/24/2024,books,south,2,  ,
11812,2/5/2024,books,west,9,$90.79 ,817.11
11813,6/25/2024,books,north ,2,$161.52 ,323.04
11814,1/18/2024,sports,west,4,$144.61 ,578.44
11815,3/13/2024,clothings,east,10,$123.01 ,1230.1
11816,1/19/2024,books,west,5,$30.39 ,151.95
11817,3/31/2024,toys,west,1,$163.09 ,163.09
11818,1/22/2024,sports,west,,$38.03 ,
11819,3/13/2024,clothings,north ,5,$162.34 ,811.7
11820,3/19/2024,clothings,south,2,$80.09 ,160.18
11821,2/22/2024,toys,north ,2,$189.67 ,379.34
11822,3/20/2024,toys,east,2,$96.90 ,193.8
11823,6/7/2024,toys,east,3,$68.00 ,204
11824,2/21/2024,books,south,,$66.36 ,
11825,6/7/2024,sports,south,6,$166.90 ,1001.4
11826,3/19/2024,clothings,south,4,$153.95 ,615.8
11827,6/30/2024,toys,east,5,$128.18 ,640.9
11828,5/29/2024,Electronics,south,3,$141.87 ,425.61
11829,6/29/2024,toys,north ,4,$95.60 ,382.4
11830,2/3/2024,Electronics,north ,4,$25.73 ,102.92
11831,5/29/2024,clothings,east,3,$179.15 ,537.45
11832,3/14/2024,Electronics,south,,$147.48 ,
11833,3/6/2024,clothings,north ,2,$41.10 ,82.2
11834,6/14/2024,clothings,east,6,$31.92 ,191.52
11835,5/16/2024,toys,south,2,$53.11 ,106.22
11836,5/15/2024,Electronics,south,2,$195.43 ,390.86
11837,6/29/2024,books,east,8,$27.19 ,217.52
11838,1/14/2024,toys,north ,3,$152.63 ,457.89
11839,3/31/2024,Home goods,west,3,$132.79 ,398.37
11840,1/19/2024,Electronics,west,8,$70.68 ,565.44
11841,3/19/2024,books,east,4,$39.08 ,156.32
11842,4/4/2024,toys,east,8,$75.71 ,605.68
11843,1/10/2024,sports,west,9,$18.04 ,162.36
11844,3/31/2024,Electronics,south,7,  ,
11845,6/10/2024,Home goods,south,1,$108.73 ,108.73
11846,1/26/2024,toys,east,6,$53.50 ,321
11847,5/2/2024,books,south,8,$122.62 ,980.96
11848,3/15/2024,clothings,west,6,$53.95 ,323.7
11849,5/27/2024,toys,north ,2,$41.33 ,82.66
11850,1/22/2024,toys,west,7,$95.60 ,669.2
11851,2/27/2024,Electronics,west,9,$125.29 ,1127.61
11852,4/4/2024,sports,east,1,$139.27 ,139.27
11853,6/3/2024,toys,east,7,$69.49 ,486.43
11854,1/14/2024,Electronics,east,5,$20.55 ,102.75
11855,6/9/2024,clothings,north ,5,  ,
11856,2/19/2024,books,east,8,$37.37 ,298.96
11857,5/22/2024,clothings,south,9,$163.12 ,1468.08
11858,4/24/2024,sports,west,6,$150.95 ,905.7
11859,3/29/2024,clothings,west,8,  ,
11860,4/30/2024,toys,north ,9,$34.53 ,310.77
11861,2/3/2024,Home goods,south,7,$27.46 ,192.22
11862,3/3/2024,clothings,south,9,$168.88 ,1519.92
11863,5/31/2024,books,east,7,$180.47 ,1263.29
11864,3/4/2024,clothings,west,8,$71.79 ,574.32
11865,1/30/2024,sports,north ,8,$147.63 ,1181.04
11866,6/3/2024,sports,north ,10,$27.09 ,270.9
11867,6/27/2024,books,south,6,$129.29 ,775.74
11868,5/28/2024,sports,south,5,$140.48 ,702.4
11869,3/17/2024,Home goods,east,10,$164.67 ,1646.7
11870,5/2/2024,books,north ,5,$123.81 ,619.05
11871,4/6/2024,toys,east,6,$153.50 ,921
11872,1/28/2024,clothings,east,1,$51.87 ,51.87
11873,6/25/2024,sports,south,2,  ,
11874,3/13/2024,books,north ,2,$43.97 ,87.94
11875,6/20/2024,toys,south,5,$141.81 ,709.05
11876,2/17/2024,books,north ,8,$10.23 ,81.84
11877,1/19/2024,Electronics,north ,3,$122.55 ,367.65
11878,2/2/2024,clothings,south,7,$68.75 ,481.25
11879,3/31/2024,toys,south,2,$32.56 ,65.12
11880,5/3/2024,Home goods,north ,7,$150.97 ,1056.79
11881,6/12/2024,toys,west,10,$27.83 ,278.3
11882,3/21/2024,books,east,7,$197.33 ,1381.31
11883,4/28/2024,Electronics,east,1,$114.30 ,114.3
11884,3/28/2024,Home goods,west,9,$160.21 ,1441.89
11885,2/4/2024,clothings,south,6,$139.28 ,835.68
11886,4/11/2024,books,east,4,$85.35 ,341.4
11887,2/28/2024,books,west,8,$100.33 ,802.64
11888,4/15/2024,books,east,8,$178.17 ,1425.36
11889,6/7/2024,books,north ,3,$38.40 ,115.2
11890,3/16/2024,books,south,6,$191.30 ,1147.8
11891,5/9/2024,sports,west,,$59.86 ,
11892,1/4/2024,books,south,4,$35.16 ,140.64
11893,4/1/2024,sports,west,4,$68.73 ,274.92
11894,1/20/2024,Electronics,west,10,$112.40 ,1124
11895,3/20/2024,toys,east,1,$122.97 ,122.97
11896,3/3/2024,clothings,east,10,$48.47 ,484.7
11897,6/20/2024,toys,north ,2,$72.91 ,145.82
11898,6/29/2024,Home goods,east,10,$107.59 ,1075.9
11899,1/3/2024,books,east,3,$22.92 ,68.76
11900,2/23/2024,clothings,north ,7,$92.37 ,646.59
11901,6/19/2024,toys,north ,2,$59.21 ,118.42
11902,2/9/2024,toys,north ,1,$170.85 ,170.85
11903,1/28/2024,Home goods,south,6,$151.40 ,908.4
11904,2/20/2024,toys,west,3,$43.80 ,131.4
11905,6/12/2024,Home goods,west,3,$152.37 ,457.11
11906,4/20/2024,toys,south,5,$60.69 ,303.45
11907,4/10/2024,Electronics,south,9,$155.52 ,1399.68
11908,3/21/2024,Home goods,east,6,$189.22 ,1135.32
11909,6/8/2024,Electronics,west,4,$156.38 ,625.52
11910,4/16/2024,books,south,7,$80.11 ,560.77
11911,3/26/2024,Electronics,west,7,$107.16 ,750.12
11912,3/10/2024,books,west,3,$33.51 ,100.53
11913,4/18/2024,books,south,9,$121.72 ,1095.48
11914,4/27/2024,Home goods,south,,$96.12 ,
11915,3/20/2024,toys,north ,10,$108.81 ,1088.1
11916,6/18/2024,toys,east,1,$131.56 ,131.56
11917,3/13/2024,clothings,west,1,$67.96 ,67.96
11918,5/6/2024,Electronics,south,5,$168.86 ,844.3
11919,6/2/2024,clothings,east,2,$155.89 ,311.78
11920,6/25/2024,Home goods,east,4,$179.72 ,718.88
11921,3/10/2024,toys,east,8,$110.23 ,881.84
11922,4/25/2024,Home goods,east,7,$41.28 ,288.96
11923,4/11/2024,Home goods,east,8, Thirty ,
11924,5/26/2024,sports,south,8,$28.17 ,225.36
11925,4/11/2024,toys,east,8,$157.20 ,1257.6
11926,2/8/2024,Home goods,east,9,$99.26 ,893.34
11927,6/13/2024,sports,east,5,$142.01 ,710.05
11928,6/11/2024,sports,west,9,$196.83 ,1771.47
11929,3/19/2024,toys,east,9,$50.33 ,452.97
11930,4/25/2024,Electronics,north ,10,$81.89 ,818.9
11931,1/21/2024,sports,north ,9,$145.52 ,1309.68
11932,3/13/2024,books,west,10,$192.36 ,1923.6
11933,3/12/2024,clothings,north ,,$166.74 ,
11934,4/18/2024,Electronics,west,1,$46.02 ,46.02
11935,4/30/2024,clothings,east,7,$137.93 ,965.51
11936,2/28/2024,Electronics,south,5,$115.19 ,575.95
11937,2/17/2024,clothings,south,5,$22.16 ,110.8
11938,1/24/2024,Electronics,north ,7,$17.39 ,121.73
11939,3/11/2024,toys,east,6,$197.77 ,1186.62
11940,6/26/2024,sports,south,10,$127.88 ,1278.8
11941,6/18/2024,toys,west,1,$103.92 ,103.92
11942,2/15/2024,toys,north ,6,$55.02 ,330.12
11943,3/5/2024,Home goods,west,1,$33.82 ,33.82
11944,6/16/2024,toys,south,4,$139.14 ,556.56
11945,5/12/2024,books,west,7,$178.19 ,1247.33
11946,6/22/2024,toys,north ,1,$81.25 ,81.25
11947,2/1/2024,Electronics,north ,2,$96.95 ,193.9
11948,4/25/2024,Electronics,east,7,$197.04 ,1379.28
11949,3/4/2024,Electronics,west,3,$126.99 ,380.97
11950,1/9/2024,sports,west,2,$21.58 ,43.16
11951,3/5/2024,toys,south,10,$97.01 ,970.1
11952,1/9/2024,books,east,3,$151.95 ,455.85
11953,6/2/2024,sports,south,6,$179.09 ,1074.54
11954,2/25/2024,toys,south,6,$143.79 ,862.74
11955,5/14/2024,toys,north ,10,$18.14 ,181.4
11956,1/8/2024,toys,north ,2,$128.95 ,257.9
11957,2/6/2024,sports,east,1,$183.30 ,183.3
11958,1/19/2024,Electronics,west,6,$27.60 ,165.6
11959,2/22/2024,toys,south,2,$89.69 ,179.38
11960,3/20/2024,clothings,east,1,$94.71 ,94.71
11961,1/31/2024,sports,south,1,$38.06 ,38.06
11962,6/6/2024,Home goods,north ,5,$27.68 ,138.4
11963,2/10/2024,sports,south,7,$183.67 ,1285.69
11964,5/12/2024,Home goods,north ,6,$180.60 ,1083.6
11965,6/19/2024,clothings,east,2,$184.80 ,369.6
11966,4/15/2024,Home goods,east,4,$155.38 ,621.52
11967,4/4/2024,Home goods,west,2,$82.85 ,165.7
11968,6/16/2024,Electronics,north ,6,$173.03 ,1038.18
11969,5/9/2024,books,west,9,$30.38 ,273.42
11970,5/23/2024,toys,south,6,$101.46 ,608.76
11971,2/2/2024,books,west,2,  ,
11972,4/23/2024,Home goods,south,5,$80.87 ,404.35
11973,3/13/2024,books,west,10,  ,
11974,1/24/2024,sports,south,6,$54.48 ,326.88
11975,5/9/2024,toys,north ,6,$152.42 ,914.52
11976,2/10/2024,Home goods,east,3,$43.02 ,129.06
11977,1/12/2024,Electronics,east,9,$104.66 ,941.94
11978,6/30/2024,books,north ,8,$106.36 ,850.88
11979,3/18/2024,sports,west,9,$69.23 ,623.07
11980,6/26/2024,books,south,7,$98.51 ,689.57
11981,1/26/2024,clothings,south,7,$17.50 ,122.5
11982,6/13/2024,Electronics,north ,9,$160.55 ,1444.95
11983,4/29/2024,clothings,south,7,$38.90 ,272.3
11984,2/27/2024,Home goods,south,1,$53.30 ,53.3
11985,1/17/2024,sports,west,9,$55.62 ,500.58
11986,5/30/2024,toys,east,6,$12.74 ,76.44
11987,1/16/2024,Home goods,west,,$87.77 ,
11988,1/5/2024,toys,east,9,$38.34 ,345.06
11989,5/3/2024,toys,south,10,$49.85 ,498.5
11990,5/19/2024,clothings,north ,4,$14.61 ,58.44
11991,1/23/2024,Home goods,south,3,$86.16 ,258.48
11992,6/17/2024,clothings,east,10,$70.48 ,704.8
11993,6/10/2024,books,west,10,$107.94 ,1079.4
11994,3/15/2024,sports,north ,10,$52.37 ,523.7
11995,3/16/2024,books,east,1,$140.90 ,140.9
11996,1/30/2024,sports,west,2,$102.72 ,205.44
11997,3/2/2024,books,south,10,$102.14 ,1021.4
11998,3/29/2024,toys,south,8,$35.80 ,286.4
11999,2/9/2024,Electronics,north ,2,$129.90 ,259.8
12000,1/8/2024,clothings,south,9,$51.60 ,464.4
12001,3/13/2024,clothings,east,,  ,
12002,1/6/2024,books,south,7,$166.57 ,1165.99
12003,3/27/2024,Electronics,south,6,$13.04 ,78.24
12004,4/20/2024,Home goods,east,,$144.66 ,
12005,1/9/2024,toys,east,9,$177.47 ,1597.23
12006,4/16/2024,sports,east,2,$106.93 ,213.86
12007,3/3/2024,Home goods,north ,2,$124.79 ,249.58
12008,6/1/2024,clothings,west,2,$161.80 ,323.6
12009,5/26/2024,clothings,west,,$34.36 ,
12010,3/20/2024,toys,north ,10, Thirty ,
12011,3/15/2024,sports,east,8,$46.03 ,368.24
12012,4/9/2024,toys,east,10,$147.85 ,1478.5
12013,1/2/2024,clothings,south,,$180.15 ,
12014,3/31/2024,sports,east,8,$34.31 ,274.48
12015,3/6/2024,books,south,8,$38.82 ,310.56
12016,5/3/2024,toys,north ,10,$25.70 ,257
12017,1/4/2024,books,south,10,$60.22 ,602.2
12018,5/14/2024,clothings,west,3,$71.68 ,215.04
12019,2/10/2024,sports,west,6,$148.62 ,891.72
12020,5/5/2024,toys,west,3,$171.85 ,515.55
12021,4/13/2024,toys,south,7,$111.44 ,780.08
12022,6/25/2024,Electronics,south,5,$167.26 ,836.3
12023,6/15/2024,toys,north ,6,$113.25 ,679.5
12024,6/11/2024,toys,west,10,$53.16 ,531.6
12025,3/22/2024,toys,west,1,$63.55 ,63.55
12026,3/8/2024,clothings,east,9,$15.94 ,143.46
12027,3/6/2024,clothings,north ,4,$189.29 ,757.16
12028,6/7/2024,books,west,9,$163.27 ,1469.43
12029,6/25/2024,Electronics,south,,$94.79 ,
12030,3/11/2024,books,east,9,$103.13 ,928.17
12031,3/1/2024,sports,east,2,$128.61 ,257.22
12032,3/27/2024,sports,north ,5,$85.96 ,429.8
12033,4/6/2024,Electronics,north ,6,$193.99 ,1163.94
12034,1/26/2024,toys,north ,9,$92.29 ,830.61
12035,6/16/2024,sports,west,6,$189.47 ,1136.82
12036,4/27/2024,books,north ,5,$166.75 ,833.75
12037,5/5/2024,sports,south,4,$180.15 ,720.6
12038,4/25/2024,Electronics,west,10,$60.68 ,606.8
12039,1/21/2024,books,east,,$139.44 ,
12040,5/30/2024,books,east,8,$100.01 ,800.08
12041,6/13/2024,sports,west,1,$132.70 ,132.7
12042,3/23/2024,toys,south,,$45.84 ,
12043,5/20/2024,toys,north ,2,$98.30 ,196.6
12044,5/8/2024,clothings,north ,8,$185.05 ,1480.4
12045,5/5/2024,Electronics,south,2,$21.45 ,42.9
12046,2/8/2024,sports,west,2,$167.71 ,335.42
12047,3/29/2024,sports,south,7,$40.98 ,286.86
12048,4/3/2024,Home goods,north ,8,  ,
12049,6/14/2024,Electronics,west,1,$25.23 ,25.23
12050,5/25/2024,sports,south,9,$14.30 ,128.7
12051,2/10/2024,Electronics,south,6,$106.45 ,638.7
12052,1/19/2024,toys,west,4,$139.06 ,556.24
12053,3/25/2024,toys,south,,$183.74 ,
12054,3/15/2024,toys,east,4,$80.37 ,321.48
12055,1/21/2024,sports,north ,8,$185.12 ,1480.96
12056,4/11/2024,toys,west,6,$183.37 ,1100.22
12057,3/13/2024,sports,north ,9,$161.70 ,1455.3
12058,6/21/2024,sports,east,,$178.01 ,
12059,4/27/2024,toys,north ,9,$119.73 ,1077.57
12060,6/10/2024,clothings,east,6,$67.23 ,403.38
12061,2/9/2024,Electronics,west,6,$165.59 ,993.54
12062,2/1/2024,books,west,6,$16.82 ,100.92
12063,3/8/2024,clothings,south,3,$186.50 ,559.5
12064,5/30/2024,clothings,north ,1,$135.07 ,135.07
12065,4/11/2024,toys,south,,$168.52 ,
12066,3/1/2024,Electronics,north ,5,$31.94 ,159.7
12067,6/16/2024,sports,south,6,$145.62 ,873.72
12068,3/19/2024,Electronics,east,2,$79.90 ,159.8
12069,1/1/2024,clothings,east,4,$64.20 ,256.8
12070,2/26/2024,clothings,west,9,$176.93 ,1592.37
12071,2/16/2024,sports,south,7,$149.09 ,1043.63
12072,1/23/2024,Electronics,south,9,$124.15 ,1117.35
12073,5/4/2024,sports,west,6,$43.15 ,258.9
12074,2/25/2024,toys,east,9,$134.99 ,1214.91
12075,1/31/2024,Home goods,south,2,$37.61 ,75.22
12076,5/12/2024,Home goods,south,6,  ,
12077,3/28/2024,clothings,south,2,$118.22 ,236.44
12078,1/3/2024,books,north ,,$81.43 ,
12079,2/5/2024,clothings,east,7,$65.98 ,461.86
12080,6/13/2024,toys,south,5,$26.26 ,131.3
12081,6/20/2024,sports,south,8,$155.77 ,1246.16
12082,1/22/2024,sports,west,8,$114.71 ,917.68
12083,4/13/2024,sports,north ,7,$171.62 ,1201.34
12084,6/10/2024,Electronics,north ,2,$12.63 ,25.26
12085,4/13/2024,clothings,south,7,$136.30 ,954.1
12086,2/19/2024,Home goods,west,4,$128.42 ,513.68
12087,1/13/2024,toys,north ,7,$19.58 ,137.06
12088,4/25/2024,Electronics,west,9,$118.95 ,1070.55
12089,5/20/2024,Home goods,west,2,$45.97 ,91.94
12090,6/14/2024,clothings,west,9,$13.15 ,118.35
12091,1/23/2024,sports,west,5,$61.13 ,305.65
12092,1/27/2024,clothings,south,4,$12.89 ,51.56
12093,5/16/2024,sports,south,8,$11.98 ,95.84
12094,2/21/2024,books,north ,6,$190.07 ,1140.42
12095,2/24/2024,toys,east,4,$30.90 ,123.6
12096,2/23/2024,toys,east,,$184.53 ,
12097,3/11/2024,sports,north ,5,$97.06 ,485.3
12098,5/5/2024,Home goods,south,10,$174.19 ,1741.9
12099,3/28/2024,Electronics,west,4,$72.95 ,291.8
12100,5/26/2024,books,south,8,$91.70 ,733.6
12101,1/31/2024,Home goods,south,4,$13.24 ,52.96
12102,3/5/2024,clothings,south,6,$149.98 ,899.88
12103,4/23/2024,Electronics,south,2,$133.94 ,267.88
12104,1/13/2024,toys,north ,9,$125.65 ,1130.85
12105,4/23/2024,clothings,south,5,$184.27 ,921.35
12106,2/14/2024,books,west,8,$20.52 ,164.16
12107,6/15/2024,books,east,, Thirty ,
12108,6/12/2024,Electronics,east,5,$65.26 ,326.3
12109,2/8/2024,clothings,north ,7,$173.23 ,1212.61
12110,6/15/2024,Home goods,north ,3,$112.24 ,336.72
12111,5/8/2024,sports,south,7,$104.55 ,731.85
12112,4/16/2024,Home goods,south,5,$88.09 ,440.45
12113,3/5/2024,clothings,south,4,$60.00 ,240
12114,2/29/2024,Home goods,west,,$78.40 ,
12115,4/30/2024,Home goods,east,3,$162.90 ,488.7
12116,2/18/2024,sports,north ,1,$145.62 ,145.62
12117,2/13/2024,Electronics,south,5,$18.43 ,92.15
12118,5/22/2024,toys,north ,3,$112.36 ,337.08
12119,6/13/2024,sports,west,4,$139.52 ,558.08
12120,4/19/2024,toys,north ,4,$162.41 ,649.64
12121,2/19/2024,sports,south,5,$98.90 ,494.5
12122,1/3/2024,Electronics,east,10,$135.89 ,1358.9
12123,1/6/2024,Electronics,south,5,$104.73 ,523.65
12124,4/2/2024,clothings,west,7,$45.51 ,318.57
12125,3/15/2024,clothings,west,1,$98.89 ,98.89
12126,4/15/2024,Electronics,east,7,$195.75 ,1370.25
12127,3/26/2024,books,south,3,$30.72 ,92.16
12128,5/25/2024,Home goods,west,6,$16.97 ,101.82
12129,2/5/2024,toys,west,1,$162.34 ,162.34
12130,1/10/2024,Home goods,west,6,$134.56 ,807.36
12131,6/22/2024,books,east,7,$112.47 ,787.29
12132,5/28/2024,toys,south,6,$109.34 ,656.04
12133,1/3/2024,Electronics,north ,1,$121.62 ,121.62
12134,3/16/2024,books,east,,$71.59 ,
12135,6/1/2024,clothings,north ,9,$24.63 ,221.67
12136,1/11/2024,Home goods,north ,8,$148.80 ,1190.4
12137,2/7/2024,toys,west,5,$189.88 ,949.4
12138,3/23/2024,Electronics,east,9,$198.33 ,1784.97
12139,6/2/2024,clothings,east,5,$180.46 ,902.3
12140,5/2/2024,Electronics,north ,2,$155.25 ,310.5
12141,1/24/2024,books,south,7,$90.40 ,632.8
12142,4/8/2024,toys,south,7,$18.27 ,127.89
12143,1/16/2024,Home goods,east,10,$111.43 ,1114.3
12144,2/13/2024,sports,west,9,$68.39 ,615.51
12145,5/9/2024,Electronics,west,5,$30.63 ,153.15
12146,1/21/2024,toys,west,6,$104.49 ,626.94
12147,4/26/2024,Electronics,west,2,$86.81 ,173.62
12148,5/27/2024,Electronics,south,5,$172.28 ,861.4
12149,6/24/2024,toys,east,4,$199.49 ,797.96
12150,5/18/2024,books,west,7,$76.07 ,532.49
12151,3/25/2024,sports,east,4,$39.10 ,156.4
12152,6/30/2024,Home goods,east,10,$150.70 ,1507
12153,3/21/2024,clothings,south,,$108.55 ,
12154,1/21/2024,Home goods,west,1,$196.94 ,196.94
12155,6/7/2024,books,north ,8,$188.89 ,1511.12
12156,4/6/2024,Electronics,north ,5,$167.00 ,835
12157,1/30/2024,sports,west,2,$83.11 ,166.22
12158,1/13/2024,sports,north ,5,$53.59 ,267.95
12159,5/14/2024,Electronics,west,4,$149.62 ,598.48
12160,1/20/2024,clothings,east,10,$35.36 ,353.6
12161,3/2/2024,sports,south,7,$122.26 ,855.82
12162,1/13/2024,sports,south,4,$62.17 ,248.68
12163,6/14/2024,Home goods,north ,3,$150.42 ,451.26
12164,5/22/2024,Home goods,west,6,$124.86 ,749.16
12165,1/11/2024,books,west,9,$181.44 ,1632.96
12166,4/4/2024,Home goods,west,10,$63.67 ,636.7
12167,5/23/2024,Home goods,west,4,$131.48 ,525.92
12168,1/17/2024,Home goods,north ,10,$68.00 ,680
12169,4/9/2024,sports,east,4,$72.55 ,290.2
12170,1/1/2024,sports,south,4,$176.76 ,707.04
12171,5/13/2024,Home goods,north ,6,$129.56 ,777.36
12172,2/21/2024,Electronics,north ,4,$12.53 ,50.12
12173,5/25/2024,clothings,east,10,$160.10 ,1601
12174,1/10/2024,clothings,north ,9,$40.65 ,365.85
12175,1/19/2024,sports,south,4,$94.85 ,379.4
12176,2/24/2024,books,south,8,$165.82 ,1326.56
12177,4/11/2024,clothings,east,4,$40.44 ,161.76
12178,2/9/2024,Electronics,north ,10,$29.45 ,294.5
12179,6/19/2024,toys,west,8,$114.13 ,913.04
12180,2/25/2024,Electronics,west,7,$10.52 ,73.64
12181,6/4/2024,sports,south,5,$100.67 ,503.35
12182,4/26/2024,clothings,west,2, Thirty ,
12183,2/27/2024,sports,west,10, Thirty ,
12184,5/13/2024,Electronics,south,8,  ,
12185,6/13/2024,Electronics,east,4,$197.49 ,789.96
12186,1/6/2024,toys,east,2,$108.64 ,217.28
12187,5/12/2024,Home goods,east,7,$163.63 ,1145.41
12188,5/19/2024,Home goods,north ,5,$138.77 ,693.85
12189,5/29/2024,sports,east,3, Thirty ,
12190,1/11/2024,sports,north ,5,$15.31 ,76.55
12191,4/30/2024,clothings,north ,4,$104.66 ,418.64
12192,4/30/2024,clothings,east,3,$56.17 ,168.51
12193,6/25/2024,Electronics,west,9,$75.46 ,679.14
12194,6/5/2024,Electronics,west,2,$129.53 ,259.06
12195,2/6/2024,clothings,west,10,$116.54 ,1165.4
12196,1/29/2024,books,east,9,$15.32 ,137.88
12197,2/21/2024,toys,south,4,$138.38 ,553.52
12198,1/5/2024,Electronics,north ,5,$144.96 ,724.8
12199,6/24/2024,sports,north ,1,$150.30 ,150.3
12200,1/20/2024,toys,south,7,$154.88 ,1084.16
12201,5/11/2024,clothings,east,3,$72.96 ,218.88
12202,1/14/2024,books,south,10,$65.22 ,652.2
12203,4/22/2024,books,north ,3,$159.99 ,479.97
12204,3/22/2024,toys,west,5,$125.79 ,628.95
12205,2/26/2024,sports,west,5,$172.91 ,864.55
12206,6/28/2024,clothings,west,3,$10.28 ,30.84
12207,2/18/2024,toys,south,4,$30.63 ,122.52
12208,2/20/2024,toys,south,10,$172.46 ,1724.6
12209,1/13/2024,Home goods,west,1,$90.33 ,90.33
12210,1/24/2024,sports,north ,9,$108.28 ,974.52
12211,2/24/2024,toys,west,10,$63.14 ,631.4
12212,4/26/2024,clothings,east,7,$158.08 ,1106.56
12213,4/22/2024,books,east,4,$105.58 ,422.32
12214,4/1/2024,Electronics,west,9,$22.67 ,204.03
12215,5/14/2024,sports,north ,10,$176.68 ,1766.8
12216,2/2/2024,clothings,south,3,$159.50 ,478.5
12217,3/22/2024,Electronics,west,8,$45.82 ,366.56
12218,3/14/2024,Home goods,west,6,$95.09 ,570.54
12219,5/22/2024,books,east,10,$91.93 ,919.3
12220,6/13/2024,Home goods,south,8,$34.89 ,279.12
12221,3/27/2024,clothings,east,3,$174.20 ,522.6
12222,1/31/2024,clothings,west,9,$32.77 ,294.93
12223,1/3/2024,clothings,east,8,$44.62 ,356.96
12224,5/8/2024,Electronics,south,10,$120.50 ,1205
12225,5/14/2024,books,west,4,$198.44 ,793.76
12226,4/21/2024,Electronics,west,1,$22.55 ,22.55
12227,3/11/2024,toys,north ,6,$79.65 ,477.9
12228,3/23/2024,clothings,east,2,$55.29 ,110.58
12229,3/5/2024,Home goods,east,5,$82.04 ,410.2
12230,5/24/2024,clothings,east,1,$78.63 ,78.63
12231,6/29/2024,toys,east,6,$138.77 ,832.62
12232,4/17/2024,sports,north ,4,$103.37 ,413.48
12233,6/18/2024,toys,south,10,$124.15 ,1241.5
12234,2/12/2024,sports,south,,$115.58 ,
12235,1/9/2024,clothings,north ,3,$113.28 ,339.84
12236,1/1/2024,sports,north ,,$97.30 ,
12237,3/13/2024,sports,east,,$17.62 ,
12238,2/11/2024,Home goods,north ,5,$183.66 ,918.3
12239,3/3/2024,books,east,2,$43.32 ,86.64
12240,1/20/2024,toys,west,8,$120.38 ,963.04
12241,4/4/2024,sports,east,1,$155.60 ,155.6
12242,3/26/2024,toys,east,2,$157.16 ,314.32
